scenario,seed,channel,lambda,par,fpr,fnr,par_zero,delta_proc,coupling_proxy
multimodal_conflict,14,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9421
multimodal_conflict,15,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.9187
multimodal_conflict,16,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8765
multimodal_conflict,17,noise_injection,0.25,0.7,0.0,0.3,0.7,0.0,0.9246
multimodal_conflict,18,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.9136
multimodal_conflict,19,noise_injection,0.25,0.6,0.0,0.4,0.6,0.0,0.9076
multimodal_conflict,20,noise_injection,0.25,0.7,0.0,0.3,0.7,0.0,0.9232
multimodal_conflict,21,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.9371
multimodal_conflict,22,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9249
multimodal_conflict,23,noise_injection,0.25,0.6,0.0,0.4,0.6,0.0,0.9161
multimodal_conflict,24,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9196
multimodal_conflict,25,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9233
multimodal_conflict,26,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.9205
multimodal_conflict,27,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9146
multimodal_conflict,28,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9297
multimodal_conflict,29,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.941
multimodal_conflict,30,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9217
evacuation_recommendation,1,noise_injection,0.25,0.7727,0.1053,0.15,0.7727,0.0,0.6238
evacuation_recommendation,2,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.729
evacuation_recommendation,3,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.7611
evacuation_recommendation,4,noise_injection,0.25,0.7727,0.1053,0.15,0.7727,0.0,0.696
evacuation_recommendation,5,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.571
evacuation_recommendation,6,noise_injection,0.25,0.7273,0.1111,0.2,0.7273,0.0,0.7174
evacuation_recommendation,7,noise_injection,0.25,0.7273,0.1111,0.2,0.7273,0.0,0.6242
evacuation_recommendation,8,noise_injection,0.25,0.8095,0.0556,0.15,0.8095,0.0,0.6325
evacuation_recommendation,9,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.617
evacuation_recommendation,10,noise_injection,0.25,0.95,0.0,0.05,0.95,0.0,0.6655
evacuation_recommendation,11,noise_injection,0.25,0.85,0.0,0.15,0.85,0.0,0.6407
evacuation_recommendation,12,noise_injection,0.25,0.85,0.0,0.15,0.85,0.0,0.548
evacuation_recommendation,13,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.6447
evacuation_recommendation,14,noise_injection,0.25,0.9048,0.05,0.05,0.9048,0.0,0.6697
evacuation_recommendation,15,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.6907
evacuation_recommendation,16,noise_injection,0.25,0.6818,0.1176,0.25,0.6818,0.0,0.6366
evacuation_recommendation,17,noise_injection,0.25,0.8571,0.0526,0.1,0.8571,0.0,0.588
evacuation_recommendation,18,noise_injection,0.25,0.85,0.0,0.15,0.85,0.0,0.6717
evacuation_recommendation,19,noise_injection,0.25,0.7619,0.0588,0.2,0.7619,0.0,0.5879
evacuation_recommendation,20,noise_injection,0.25,0.7391,0.15,0.15,0.7391,0.0,0.6251
evacuation_recommendation,21,noise_injection,0.25,0.7143,0.0625,0.25,0.7143,0.0,0.5436
evacuation_recommendation,22,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.647
evacuation_recommendation,23,noise_injection,0.25,0.8571,0.0526,0.1,0.8571,0.0,0.6764
evacuation_recommendation,24,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.5969
evacuation_recommendation,25,noise_injection,0.25,0.85,0.0,0.15,0.85,0.0,0.5987
evacuation_recommendation,26,noise_injection,0.25,0.8095,0.0556,0.15,0.8095,0.0,0.5911
evacuation_recommendation,27,noise_injection,0.25,0.7273,0.1111,0.2,0.7273,0.0,0.517
evacuation_recommendation,28,noise_injection,0.25,0.95,0.0,0.05,0.95,0.0,0.6862
evacuation_recommendation,29,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.7142
evacuation_recommendation,30,noise_injection,0.25,0.8571,0.0526,0.1,0.8571,0.0,0.6761
crowd_acceleration,1,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9014
crowd_acceleration,2,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8898
crowd_acceleration,3,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9267
crowd_acceleration,4,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.8624
crowd_acceleration,5,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8659
crowd_acceleration,6,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8727
crowd_acceleration,7,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.825
crowd_acceleration,8,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8589
crowd_acceleration,9,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.886
crowd_acceleration,10,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.8835
crowd_acceleration,11,noise_injection,0.25,0.8,0.0,0.2,0.8,0.0,0.8704
crowd_acceleration,12,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8547
crowd_acceleration,13,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8787
crowd_acceleration,14,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9012
crowd_acceleration,15,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.8657
crowd_acceleration,16,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.853
crowd_acceleration,17,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8989
crowd_acceleration,18,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8512
crowd_acceleration,19,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8522
crowd_acceleration,20,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8737
crowd_acceleration,21,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.8206
crowd_acceleration,22,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8735
crowd_acceleration,23,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8937
crowd_acceleration,24,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8817
crowd_acceleration,25,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8609
crowd_acceleration,26,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8311
crowd_acceleration,27,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8701
crowd_acceleration,28,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9144
crowd_acceleration,29,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9074
crowd_acceleration,30,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.8978
audio_stress_signal,1,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.9022
audio_stress_signal,2,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.9108
audio_stress_signal,3,noise_injection,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.9091
audio_stress_signal,4,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8637
audio_stress_signal,5,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.9107
audio_stress_signal,6,noise_injection,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8673
audio_stress_signal,7,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8566
audio_stress_signal,8,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8823
audio_stress_signal,9,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8937
audio_stress_signal,10,noise_injection,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8724
audio_stress_signal,11,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8956
audio_stress_signal,12,noise_injection,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.8387
audio_stress_signal,13,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8933
audio_stress_signal,14,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8859
audio_stress_signal,15,noise_injection,0.25,0.7273,0.0,0.2727,0.7273,0.0,0.8852
audio_stress_signal,16,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.877
audio_stress_signal,17,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.8962
audio_stress_signal,18,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8507
audio_stress_signal,19,noise_injection,0.25,0.6364,0.0,0.3636,0.6364,0.0,0.8681
audio_stress_signal,20,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8872
audio_stress_signal,21,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8884
audio_stress_signal,22,noise_injection,0.25,0.9091,0.0909,0.0,0.9091,0.0,0.9111
audio_stress_signal,23,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8869
audio_stress_signal,24,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.8611
audio_stress_signal,25,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8414
audio_stress_signal,26,noise_injection,0.25,1.0,0.0,0.0,1.0,0.0,0.8888
audio_stress_signal,27,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.9095
audio_stress_signal,28,noise_injection,0.25,0.8182,0.0,0.1818,0.8182,0.0,0.8866
audio_stress_signal,29,noise_injection,0.25,0.9091,0.0,0.0909,0.9091,0.0,0.9006
audio_stress_signal,30,noise_injection,0.25,0.9,0.0,0.1,0.9,0.0,0.9019
normal_flow,1,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.2708
normal_flow,2,noise_injection,0.5,0.6389,0.0,0.3611,0.6389,0.0,0.3808
normal_flow,3,noise_injection,0.5,0.5833,0.0,0.4167,0.5833,0.0,0.4078
normal_flow,4,noise_injection,0.5,0.3611,0.0,0.6389,0.3611,0.0,0.2041
normal_flow,5,noise_injection,0.5,0.2778,0.0,0.7222,0.2778,0.0,0.1718
normal_flow,6,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.3946
normal_flow,7,noise_injection,0.5,0.5278,0.0,0.4722,0.5278,0.0,0.2507
normal_flow,8,noise_injection,0.5,0.5278,0.0,0.4722,0.5278,0.0,0.2651
normal_flow,9,noise_injection,0.5,0.3611,0.0,0.6389,0.3611,0.0,0.1132
normal_flow,10,noise_injection,0.5,0.6111,0.0,0.3889,0.6111,0.0,0.3649
normal_flow,11,noise_injection,0.5,0.4167,0.0,0.5833,0.4167,0.0,0.176
normal_flow,12,noise_injection,0.5,0.3889,0.0,0.6111,0.3889,0.0,0.1058
normal_flow,13,noise_injection,0.5,0.5556,0.0,0.4444,0.5556,0.0,0.1717
normal_flow,14,noise_injection,0.5,0.4444,0.0,0.5556,0.4444,0.0,0.1658
normal_flow,15,noise_injection,0.5,0.3611,0.0,0.6389,0.3611,0.0,0.2264
normal_flow,16,noise_injection,0.5,0.5833,0.0,0.4167,0.5833,0.0,0.2152
normal_flow,17,noise_injection,0.5,0.5278,0.0,0.4722,0.5278,0.0,0.2525
normal_flow,18,noise_injection,0.5,0.3056,0.0,0.6944,0.3056,0.0,0.1655
normal_flow,19,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.2207
normal_flow,20,noise_injection,0.5,0.5833,0.0,0.4167,0.5833,0.0,0.2426
normal_flow,21,noise_injection,0.5,0.2222,0.0,0.7778,0.2222,0.0,-0.0225
normal_flow,22,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.1711
normal_flow,23,noise_injection,0.5,0.6111,0.0,0.3889,0.6111,0.0,0.3936
normal_flow,24,noise_injection,0.5,0.4444,0.0,0.5556,0.4444,0.0,0.1809
normal_flow,25,noise_injection,0.5,0.5278,0.0,0.4722,0.5278,0.0,0.1999
normal_flow,26,noise_injection,0.5,0.4167,0.0,0.5833,0.4167,0.0,0.197
normal_flow,27,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.1718
normal_flow,28,noise_injection,0.5,0.6944,0.0,0.3056,0.6944,0.0,0.327
normal_flow,29,noise_injection,0.5,0.3611,0.0,0.6389,0.3611,0.0,0.2997
normal_flow,30,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.3074
exit_blockage,1,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.7846
exit_blockage,2,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.8255
exit_blockage,3,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.8275
exit_blockage,4,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.7828
exit_blockage,5,noise_injection,0.5,0.75,0.0,0.25,0.75,0.0,0.7944
exit_blockage,6,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7935
exit_blockage,7,noise_injection,0.5,0.9048,0.05,0.05,0.9048,0.0,0.7471
exit_blockage,8,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7208
exit_blockage,9,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.7443
exit_blockage,10,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.8133
exit_blockage,11,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.7813
exit_blockage,12,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7127
exit_blockage,13,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.7611
exit_blockage,14,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.804
exit_blockage,15,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.7706
exit_blockage,16,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.7072
exit_blockage,17,noise_injection,0.5,0.9524,0.0476,0.0,0.9524,0.0,0.7645
exit_blockage,18,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.7244
exit_blockage,19,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7574
exit_blockage,20,noise_injection,0.5,0.9524,0.0476,0.0,0.9524,0.0,0.7984
exit_blockage,21,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.6977
exit_blockage,22,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7268
exit_blockage,23,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.7682
exit_blockage,24,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7502
exit_blockage,25,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7579
exit_blockage,26,noise_injection,0.5,0.9048,0.05,0.05,0.9048,0.0,0.7745
exit_blockage,27,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.7777
exit_blockage,28,noise_injection,0.5,0.95,0.0,0.05,0.95,0.0,0.834
exit_blockage,29,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.8086
exit_blockage,30,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.8025
multimodal_conflict,1,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.8248
multimodal_conflict,2,noise_injection,0.5,0.6,0.0,0.4,0.6,0.0,0.7471
multimodal_conflict,3,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.8653
multimodal_conflict,4,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.7689
multimodal_conflict,5,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.8017
multimodal_conflict,6,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.7631
multimodal_conflict,7,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.8094
multimodal_conflict,8,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.766
multimodal_conflict,9,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7742
multimodal_conflict,10,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.7
multimodal_conflict,11,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.806
multimodal_conflict,12,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.7648
multimodal_conflict,13,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.7924
multimodal_conflict,14,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.8389
multimodal_conflict,15,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7574
multimodal_conflict,16,noise_injection,0.5,0.4,0.0,0.6,0.4,0.0,0.6636
multimodal_conflict,17,noise_injection,0.5,0.5,0.0,0.5,0.5,0.0,0.7839
multimodal_conflict,18,noise_injection,0.5,0.6,0.0,0.4,0.6,0.0,0.7603
multimodal_conflict,19,noise_injection,0.5,0.4,0.0,0.6,0.4,0.0,0.736
multimodal_conflict,20,noise_injection,0.5,0.4,0.0,0.6,0.4,0.0,0.7742
multimodal_conflict,21,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.8415
multimodal_conflict,22,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7841
multimodal_conflict,23,noise_injection,0.5,0.4,0.0,0.6,0.4,0.0,0.7669
multimodal_conflict,24,noise_injection,0.5,0.6,0.0,0.4,0.6,0.0,0.7508
multimodal_conflict,25,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.7866
multimodal_conflict,26,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.7746
multimodal_conflict,27,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7572
multimodal_conflict,28,noise_injection,0.5,0.6,0.0,0.4,0.6,0.0,0.8163
multimodal_conflict,29,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.8477
multimodal_conflict,30,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.7688
evacuation_recommendation,1,noise_injection,0.5,0.52,0.2778,0.35,0.52,0.0,0.3603
evacuation_recommendation,2,noise_injection,0.5,0.8095,0.0556,0.15,0.8095,0.0,0.4762
evacuation_recommendation,3,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.5553
evacuation_recommendation,4,noise_injection,0.5,0.8095,0.0556,0.15,0.8095,0.0,0.4003
evacuation_recommendation,5,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.2693
evacuation_recommendation,6,noise_injection,0.5,0.7619,0.0588,0.2,0.7619,0.0,0.5161
evacuation_recommendation,7,noise_injection,0.5,0.6087,0.1765,0.3,0.6087,0.0,0.3613
evacuation_recommendation,8,noise_injection,0.5,0.8095,0.0556,0.15,0.8095,0.0,0.3586
evacuation_recommendation,9,noise_injection,0.5,0.7619,0.0588,0.2,0.7619,0.0,0.3065
evacuation_recommendation,10,noise_injection,0.5,0.8571,0.0526,0.1,0.8571,0.0,0.445
evacuation_recommendation,11,noise_injection,0.5,0.7619,0.0588,0.2,0.7619,0.0,0.3361
evacuation_recommendation,12,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.2373
evacuation_recommendation,13,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.2905
evacuation_recommendation,14,noise_injection,0.5,0.7727,0.1053,0.15,0.7727,0.0,0.3457
evacuation_recommendation,15,noise_injection,0.5,0.7143,0.0625,0.25,0.7143,0.0,0.4482
evacuation_recommendation,16,noise_injection,0.5,0.5652,0.1875,0.35,0.5652,0.0,0.3193
evacuation_recommendation,17,noise_injection,0.5,0.7727,0.1053,0.15,0.7727,0.0,0.3134
evacuation_recommendation,18,noise_injection,0.5,0.5417,0.2353,0.35,0.5417,0.0,0.3437
evacuation_recommendation,19,noise_injection,0.5,0.6818,0.1176,0.25,0.6818,0.0,0.3055
evacuation_recommendation,20,noise_injection,0.5,0.7727,0.1053,0.15,0.7727,0.0,0.3302
evacuation_recommendation,21,noise_injection,0.5,0.5,0.1538,0.45,0.5,0.0,0.2053
evacuation_recommendation,22,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.2901
evacuation_recommendation,23,noise_injection,0.5,0.85,0.0,0.15,0.85,0.0,0.4726
evacuation_recommendation,24,noise_injection,0.5,0.7727,0.1053,0.15,0.7727,0.0,0.3091
evacuation_recommendation,25,noise_injection,0.5,0.7619,0.0588,0.2,0.7619,0.0,0.2434
evacuation_recommendation,26,noise_injection,0.5,0.6818,0.1176,0.25,0.6818,0.0,0.3019
evacuation_recommendation,27,noise_injection,0.5,0.7273,0.1111,0.2,0.7273,0.0,0.236
evacuation_recommendation,28,noise_injection,0.5,0.8571,0.0526,0.1,0.8571,0.0,0.3915
evacuation_recommendation,29,noise_injection,0.5,0.6364,0.125,0.3,0.6364,0.0,0.4114
evacuation_recommendation,30,noise_injection,0.5,0.8571,0.0526,0.1,0.8571,0.0,0.4077
crowd_acceleration,1,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7243
crowd_acceleration,2,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7243
crowd_acceleration,3,noise_injection,0.5,0.9091,0.0909,0.0,0.9091,0.0,0.8196
crowd_acceleration,4,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.6355
crowd_acceleration,5,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.6555
crowd_acceleration,6,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.6602
crowd_acceleration,7,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.6024
crowd_acceleration,8,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.6464
crowd_acceleration,9,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.6631
crowd_acceleration,10,noise_injection,0.5,0.9091,0.0909,0.0,0.9091,0.0,0.7053
crowd_acceleration,11,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.6592
crowd_acceleration,12,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.6734
crowd_acceleration,13,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.6748
crowd_acceleration,14,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7473
crowd_acceleration,15,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.592
crowd_acceleration,16,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.6311
crowd_acceleration,17,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7344
crowd_acceleration,18,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.6261
crowd_acceleration,19,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.6488
crowd_acceleration,20,noise_injection,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.6374
crowd_acceleration,21,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.5905
crowd_acceleration,22,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.6828
crowd_acceleration,23,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7325
crowd_acceleration,24,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.6944
crowd_acceleration,25,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.6551
crowd_acceleration,26,noise_injection,0.5,0.7,0.0,0.3,0.7,0.0,0.5464
crowd_acceleration,27,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.6713
crowd_acceleration,28,noise_injection,0.5,0.9091,0.0909,0.0,0.9091,0.0,0.7956
crowd_acceleration,29,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7636
crowd_acceleration,30,noise_injection,0.5,0.9091,0.0909,0.0,0.9091,0.0,0.7191
audio_stress_signal,1,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7479
audio_stress_signal,2,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7643
audio_stress_signal,3,noise_injection,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.7402
audio_stress_signal,4,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.6681
audio_stress_signal,5,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.7765
audio_stress_signal,6,noise_injection,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.6449
audio_stress_signal,7,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.652
audio_stress_signal,8,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7194
audio_stress_signal,9,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.714
audio_stress_signal,10,noise_injection,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6474
audio_stress_signal,11,noise_injection,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.7151
audio_stress_signal,12,noise_injection,0.5,0.4545,0.0,0.5455,0.4545,0.0,0.58
audio_stress_signal,13,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7086
audio_stress_signal,14,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.7118
audio_stress_signal,15,noise_injection,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.692
audio_stress_signal,16,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.6957
audio_stress_signal,17,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.7455
audio_stress_signal,18,noise_injection,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6125
audio_stress_signal,19,noise_injection,0.5,0.6364,0.0,0.3636,0.6364,0.0,0.6754
audio_stress_signal,20,noise_injection,0.5,0.9091,0.0,0.0909,0.9091,0.0,0.6826
audio_stress_signal,21,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7311
audio_stress_signal,22,noise_injection,0.5,0.9091,0.0909,0.0,0.9091,0.0,0.7836
audio_stress_signal,23,noise_injection,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.7235
audio_stress_signal,24,noise_injection,0.5,0.8,0.0,0.2,0.8,0.0,0.6181
audio_stress_signal,25,noise_injection,0.5,0.7273,0.0,0.2727,0.7273,0.0,0.6022
audio_stress_signal,26,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7325
audio_stress_signal,27,noise_injection,0.5,1.0,0.0,0.0,1.0,0.0,0.7845
audio_stress_signal,28,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.733
audio_stress_signal,29,noise_injection,0.5,0.8182,0.0,0.1818,0.8182,0.0,0.7655
audio_stress_signal,30,noise_injection,0.5,0.9,0.0,0.1,0.9,0.0,0.7438
normal_flow,1,noise_injection,0.75,0.4722,0.0,0.5278,0.4722,0.0,0.1994
normal_flow,2,noise_injection,0.75,0.6389,0.0,0.3611,0.6389,0.0,0.2973
normal_flow,3,noise_injection,0.75,0.5833,0.0,0.4167,0.5833,0.0,0.2802
normal_flow,4,noise_injection,0.75,0.3333,0.0,0.6667,0.3333,0.0,0.1101
normal_flow,5,noise_injection,0.75,0.2778,0.0,0.7222,0.2778,0.0,0.0724
normal_flow,6,noise_injection,0.75,0.5,0.0,0.5,0.5,0.0,0.3355
normal_flow,7,noise_injection,0.75,0.5278,0.0,0.4722,0.5278,0.0,0.1708
normal_flow,8,noise_injection,0.75,0.5,0.0,0.5,0.5,0.0,0.2081
normal_flow,9,noise_injection,0.75,0.3611,0.0,0.6389,0.3611,0.0,0.0008
normal_flow,10,noise_injection,0.75,0.6111,0.0,0.3889,0.6111,0.0,0.2943
